what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407262242818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407262256287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407262258111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407262259957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407263050115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407263050996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407264780301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407264781382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265509715
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1407265521897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265540119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265821002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265851232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265857037
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407265857793
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407265857913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407265860282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265861370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265907007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265907423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265929088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265931037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407265933301
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407265947241
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407265967608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407266020236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407266020548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407266097367
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1407266121390
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407266132718
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407266132853
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407266132941
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407266133101
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407266134150
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1407266136621
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deleteNextWord",1407266137313
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deleteNextWord",1407266137481
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deleteNextWord",1407266137789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407266138126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407266142550
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407266150377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407266153865
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1407266175416
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1407266175459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407266182512
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407266194189
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407266206236
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407266209613
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407266215373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407266220594
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407266240069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407266240952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407266241247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407266252470
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407266253120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407266255387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407266257309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269036268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269039267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269043470
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269045614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269055327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269056012
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269230464
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1407269246693
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269247949
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269248062
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269266205
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269266211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269269311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269271660
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1407269274593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269276284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269277529
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269277546
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1407269278268
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269279725
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1407269284097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269286290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269298860
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269299253
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269299388
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1407269301931
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1407269303010
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407269303402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269304431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269306625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269307190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269319274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269320302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269323885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269329695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269344910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269348793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269351678
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269352132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269364815
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407269379653
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407269379923
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407269380619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269383268
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1407269383537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269383666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269392998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269393307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269394778
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407269398620
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407269398763
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407269398900
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1407269399033
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deleteNextWord",1407269399751
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1407269401545
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269406217
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269408855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269425053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269437192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269450445
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269479970
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269484107
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1407269501976
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1407269502183
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deleteNextWord",1407269502904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269503801
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269507139
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269510851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269514392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269516187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269516774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1407269522258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1407269524151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269529989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269535768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269536064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269536820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269537130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269537641
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1407269538343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269538581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269538864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269539489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269567313
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269568883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269569814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269571169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269571854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269572973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269573212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269577559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269602359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269603825
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269603921
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269605678
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269605679
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269606781
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1407269616292
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269616475
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269616605
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269624894
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269626306
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269626433
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269630268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269631087
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269641237
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269642129
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269642282
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269645481
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269645864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269647041
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269648256
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269653599
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407269655670
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269702117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269703337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269763158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269776397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269789099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269791599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269792575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269796820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269804980
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269805069
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269813309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269814851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269817051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269845660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269853370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269873320
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269875816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269880055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269885202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269903871
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407269912814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1407269913175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269914788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269922075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1407269932532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269955634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269956889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269959337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269986637
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269993792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407269997822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407270001985
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1407270052720
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1407270052738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407270055235
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1407270055251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407270055644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407270056532
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1407270085999
